total_cost,total_power,cpu_score,gpu_score,ram_score,storage_score,psu_score,purpose,purpose_encoded,compatibility,budget_difference,overall_build_quality
716.94,60.0,109.5,3980,5332,2662400.0,1.0,Gaming,0,0.0,-1303.5079567111347,16.572896797486855
8277.939999999999,345.0,149.5,38980,96000,4761600.0,0.0,Gaming,0,1.0,5429.119994849927,0.0
2051.94,95.0,223.5,7650,121600,4710400.0,3.0,Gaming,0,1.0,1523.884878672026,0.14126916252061328
1300.94,330.0,153.5,27480,12800,537600.0,0.0,Office,2,0.0,-1479.9941998534919,25.80960490861609
1147.94,325.0,208.5,16780,32000,934400.0,0.0,Gaming,0,0.0,-2488.1029664224475,24.035701293738512
946.94,53.0,185.5,3480,29856,870400.0,3.0,Editing,1,0.0,-1362.1476796969696,23.74420725090479
1205.94,260.0,165.0,21450,21328,2022400.0,1.0,Office,2,0.0,-943.715810719144,32.51423492644119
10728.939999999999,295.0,136.5,45980,5332,2457600.0,4.0,Office,2,0.0,9986.897883627702,0.0
996.94,160.0,198.0,11560,38400,262400.0,1.0,Gaming,0,0.0,551.1663960471834,3.0644767880268846
4504.939999999999,370.0,252.0,22980,51200,5120000.0,0.0,Editing,1,0.0,796.8044788976026,27.863583354247066
13715.939999999999,528.0,135.0,58970,57600,2713600.0,4.0,Office,2,0.0,10953.75738434814,1.101673550231482
989.94,139.0,119.0,11980,140800,332800.0,5.0,Gaming,0,0.0,-1352.4623937838182,32.76430604655013
2971.9399999999987,355.0,126.5,28980,14932,1126400.0,1.0,Editing,1,0.0,1339.3589102792314,0.0
1480.94,340.0,158.0,27980,13600,153600.0,2.0,Office,2,0.0,9.76557525224598,36.47289364268382
1937.94,370.0,153.5,29650,230400,1433600.0,2.0,Gaming,0,0.0,-123.66690791124347,55.67677818438711
1267.94,130.0,190.5,8980,128000,96000.0,0.0,Editing,1,1.0,133.41171533596435,47.813334538489286
1584.94,320.0,283.5,16780,68256,1024000.0,1.0,Editing,1,0.0,-1812.7096896493554,31.28216713381072
624.94,290.0,102.5,6480,11200,192000.0,5.0,Editing,1,0.0,-2806.153337388151,14.883297381019107
1101.44,120.0,162.0,3980,217600,1536000.0,4.0,Gaming,0,0.0,-1433.5196030724228,33.65978911379735
937.94,330.0,241.0,16990,25600,38400.0,2.0,Gaming,0,0.0,-1692.5816148554263,26.48287673007411
1397.94,295.0,237.0,18230,76800,537600.0,1.0,Office,2,0.0,-1090.0016347412725,36.27579089296049
2890.9399999999996,615.0,102.5,38980,85312,499200.0,2.0,Office,2,0.0,2408.381879435048,0.12234455247654832
884.94,43.0,171.5,4480,17056,1382400.0,3.0,Editing,1,0.0,-859.5253461190243,29.610522861726288
1217.94,185.0,134.5,18990,32000,1689600.0,1.0,Office,2,0.0,592.7879831694737,0.0
2193.94,295.0,136.5,18980,29856,1024000.0,0.0,Editing,1,0.0,318.2823970933623,24.648757878620902
1315.94,240.0,173.5,17980,34112,217600.0,0.0,Gaming,0,0.0,251.8254887188982,22.15794984378831
1570.94,345.0,286.0,26980,16532,2048000.0,4.0,Gaming,0,0.0,-694.1435584597352,41.84745975542483
1835.94,525.0,208.5,31980,25600,1715200.0,3.0,Gaming,0,0.0,-1595.020840450511,39.37238551639758
1211.44,225.0,164.5,11920,115200,998400.0,1.0,Gaming,0,0.0,-761.2225294146463,40.12022560076165
4792.939999999999,420.0,224.0,31980,85312,486400.0,4.0,Gaming,0,1.0,3920.0821306783346,0.0
952.94,340.0,180.0,9980,12800,588800.0,0.0,Editing,1,0.0,-336.18367665919914,35.4515277496527
1233.94,35.0,103.5,1980,268800,2355200.0,4.0,Gaming,0,0.0,-131.36047234384796,36.542412994934686
1309.94,285.0,333.0,11920,6400,1382400.0,5.0,Office,2,0.0,-224.74227595049229,44.96567147995933
1878.94,415.0,118.0,31980,102400,4710400.0,4.0,Office,2,0.0,-1989.2799631687813,34.12532283402131
841.94,90.0,134.5,3980,17056,4659200.0,1.0,Gaming,0,0.0,-271.2114779350645,30.734036666786018
2970.9399999999996,565.0,142.0,45980,102400,3174400.0,1.0,Gaming,0,0.0,109.42521992264665,46.790415400024536
1254.94,215.0,164.5,16980,54400,428800.0,2.0,Gaming,0,0.0,-1693.2663500271674,32.244519775947815
862.94,80.0,191.0,1250,85312,1945600.0,0.0,Editing,1,0.0,-133.84834458779267,43.889330703839406
1224.94,340.0,233.0,9980,166400,1254400.0,3.0,Office,2,0.0,-1872.4813657047953,36.811788820064635
1232.94,200.0,149.0,15580,102400,3788800.0,4.0,Office,2,1.0,-957.1813491328771,49.286885059649784
894.44,141.0,125.5,7650,30400,3942400.0,2.0,Gaming,0,0.0,-425.33604076017673,32.70594484892926
833.94,255.0,189.5,6980,44800,1740800.0,5.0,Editing,1,0.0,199.20347146222866,8.945756746947799
2237.9399999999996,175.0,52.25,19870,46928,486400.0,3.0,Office,2,1.0,468.42797297277525,20.62769546593295
700.94,135.0,127.0,3980,83200,364800.0,5.0,Gaming,0,0.0,-732.756649104472,25.73691049509453
1027.94,100.0,61.0,10980,34112,230400.0,1.0,Editing,1,0.0,-1380.212690945125,24.97654724178133
984.94,445.0,263.0,6480,34112,64000.0,3.0,Gaming,0,0.0,-1240.4439739155878,28.13640883756669
1197.94,345.0,199.0,21980,57600,1689600.0,2.0,Gaming,0,1.0,-2760.3575618834757,39.599854748676414
644.44,90.0,131.5,7980,28800,172800.0,5.0,Office,2,0.0,-3282.7768482762785,22.35680450799125
880.94,115.0,145.5,3980,14932,4096000.0,0.0,Editing,1,0.0,-2723.9889908640876,19.281901965341284
895.94,110.0,67.0,6980,96000,499200.0,4.0,Gaming,0,0.0,-2060.9340750439214,26.25783402929166
982.94,80.0,122.5,980,16000,768000.0,0.0,Editing,1,0.0,-2390.5815657490944,14.805033548577072
4670.939999999999,340.0,158.5,24980,57600,1689600.0,5.0,Gaming,0,0.0,1575.1651869320954,0.6055951355049142
1156.94,195.0,141.0,16980,128000,768000.0,5.0,Gaming,0,0.0,-1525.9716978646525,35.82544728012101
1668.94,470.0,227.5,23980,3200,2611200.0,3.0,Gaming,0,0.0,639.3668261665462,2.0637992597759345
1874.94,195.0,342.25,480,76800,1075200.0,4.0,Editing,1,0.0,-370.61711132219034,40.49896871453316
834.94,275.0,199.0,11480,17056,332800.0,2.0,Editing,1,0.0,-1034.9628339340238,29.117530216846454
848.94,315.0,144.0,8980,54400,588800.0,1.0,Office,2,0.0,448.26176159630523,0.5192666187491122
583.94,115.0,144.5,980,13600,550400.0,2.0,Editing,1,0.0,-1189.8629835219203,20.66819587114769
790.94,103.0,128.0,980,115200,2304000.0,2.0,Editing,1,1.0,-3087.5362785444736,29.099704964791147
34449.939999999995,700.0,471.5,68980,1600,320000.0,5.0,Office,2,0.0,30583.8227145335,0.550930970102011
718.94,90.0,100.5,7980,32000,819200.0,2.0,Editing,1,1.0,-28.58409270358686,56.6291144359331
1084.94,50.0,101.5,2480,38400,1280000.0,3.0,Gaming,0,0.0,-2283.3853091133155,17.227573486075464
2090.94,278.0,171.5,20870,108800,4300800.0,0.0,Office,2,0.0,-1869.562090060626,33.59617062697662
2012.94,275.0,206.0,19980,64000,678400.0,0.0,Office,2,0.0,67.88266377311515,39.95464849490382
1039.94,68.0,193.0,880,16532,9216000.0,2.0,Gaming,0,0.0,-1118.2086643385792,24.462797761663715
3279.9399999999987,435.0,343.5,13980,57600,3532800.0,1.0,Office,2,0.0,2789.428950201817,0.0
922.94,230.0,190.0,15580,19200,460800.0,5.0,Office,2,0.0,-1662.5824833875145,30.723404296117454
2922.9399999999987,315.0,343.5,11980,132256,1254400.0,2.0,Editing,1,0.0,678.4304008351523,17.198386254638855
1410.94,140.0,132.5,5980,93856,1126400.0,0.0,Editing,1,0.0,42.6877950247042,43.02124867216364
1630.94,165.0,146.0,6980,134400,1203200.0,3.0,Editing,1,0.0,-470.03607802344914,38.99129419910804
1909.94,178.0,261.5,880,60800,3942400.0,4.0,Gaming,0,1.0,499.48042414249267,10.375367399269086
859.94,310.0,131.0,13980,4264,1331200.0,4.0,Gaming,0,0.0,-2540.0014573028448,23.23233523953905
1022.44,320.0,173.5,16990,19200,390400.0,1.0,Gaming,0,0.0,-806.8141484538899,29.53094722813446
784.94,303.0,103.5,21450,42656,396800.0,4.0,Gaming,0,0.0,-2762.2610888666327,21.030750176024316
2043.94,290.0,152.0,18890,281600,588800.0,3.0,Gaming,0,0.0,-983.5571118545222,37.36874978847414
1507.94,450.0,263.0,28980,17056,793600.0,5.0,Gaming,0,0.0,-2326.579259306146,34.737883027639896
5233.939999999999,450.0,774.25,23980,76800,793600.0,3.0,Editing,1,0.0,1952.6624355157346,0.0
1431.94,225.0,173.5,15980,25600,115200.0,4.0,Office,2,0.0,743.2919493051477,1.7642626578598795
882.94,150.0,286.0,5480,66128,262400.0,1.0,Editing,1,0.0,446.4677375001239,0.0
1388.94,245.0,186.0,2980,4264,896000.0,0.0,Editing,1,0.0,370.28546722245983,0.0
774.94,85.0,67.0,4920,60800,742400.0,1.0,Gaming,0,0.0,-1374.6617776713706,21.36288922292229
1266.94,185.0,145.5,15340,268800,3072000.0,1.0,Editing,1,0.0,-2073.26352921076,34.433525524491365
720.44,105.0,166.0,1980,36800,768000.0,1.0,Editing,1,0.0,-2781.8329817058634,14.13263017968948
764.94,185.0,158.0,3980,27200,819200.0,0.0,Office,2,0.0,-2934.946849028346,22.207982852483504
2960.9399999999987,348.0,150.0,28980,9600,3174400.0,3.0,Editing,1,0.0,668.0146440560329,10.776503434848914
1388.94,310.0,227.5,16450,19200,5529600.0,2.0,Office,2,0.0,-1753.9245524766952,34.37058879542522
1076.94,80.0,320.0,1980,68256,211200.0,2.0,Editing,1,1.0,-2372.7621628976262,33.042594466625296
1862.94,278.0,232.0,18980,51200,742400.0,5.0,Gaming,0,1.0,956.9493167179012,0.0
929.94,122.0,153.5,9540,42656,249600.0,0.0,Gaming,0,0.0,-597.6025398526265,29.08569903193593
686.94,215.0,142.0,7480,44800,179200.0,4.0,Office,2,1.0,-1062.3528440144669,38.387725912178986
996.44,130.0,137.5,2480,153600,3737600.0,2.0,Gaming,0,0.0,-628.9535753162204,28.021184486338196
1683.94,355.0,239.0,8980,294400,1433600.0,2.0,Office,2,0.0,395.0732639966918,16.131799603232338
1101.44,30.0,142.5,480,24000,9523200.0,1.0,Office,2,1.0,-2777.6625891190665,40.35824307802107
831.94,320.0,160.0,8480,17056,102400.0,4.0,Office,2,0.0,-2508.384948430301,26.10425943606316
1433.94,505.0,263.0,26990,7464,64000.0,3.0,Gaming,0,0.0,309.2164118392402,23.10035401463614
1730.94,195.0,206.0,6980,17056,1868800.0,4.0,Office,2,0.0,-1934.054111805402,31.22881783550398
852.94,165.0,244.5,1480,8532,3584000.0,4.0,Office,2,0.0,-17.4084377644665,48.07011578554633
781.94,150.0,231.0,3980,42656,614400.0,5.0,Editing,1,1.0,257.87946607000003,1.6890753761582522
791.94,163.0,103.5,5980,27200,1740800.0,5.0,Editing,1,0.0,-1727.4934796727516,21.08663974786507
733.94,55.0,121.0,1480,2132,537600.0,3.0,Office,2,0.0,-2973.5049581829585,21.103100943616283
2676.9399999999987,215.0,122.5,29870,12800,2304000.0,4.0,Gaming,0,0.0,212.23577475993488,41.28381564586379
978.94,265.0,133.5,14250,34128,2380800.0,1.0,Office,2,0.0,-2636.1847387034936,29.87359803211867
2523.9399999999996,595.0,144.5,45980,16532,2355200.0,4.0,Editing,1,0.0,-196.15299763572148,43.23334995558045
845.44,90.0,157.0,3480,76800,217600.0,1.0,Office,2,0.0,-2410.778451499252,27.779477844794933
910.94,195.0,223.5,6980,13600,179200.0,3.0,Gaming,0,0.0,262.4336528037413,0.0
1043.94,73.0,124.5,480,230400,1817600.0,0.0,Office,2,0.0,-2539.9873918071175,32.507950375328875
12495.939999999999,635.0,1135.5,8480,22400,819200.0,3.0,Editing,1,0.0,10630.35663914774,0.0
648.94,118.0,131.0,7890,40000,3379200.0,1.0,Editing,1,0.0,-1828.4063920628787,18.87034171948173
778.94,145.0,166.0,10230,34128,192000.0,0.0,Editing,1,0.0,-2652.527974634885,17.7994463846367
1041.94,221.0,180.0,15780,68256,281600.0,2.0,Office,2,0.0,-369.67619607136885,41.14727168753219
819.94,180.0,64.0,15340,70400,1075200.0,2.0,Editing,1,1.0,-1556.3896179899107,35.44008650038482
930.94,248.0,171.5,18990,14932,76800.0,2.0,Gaming,0,0.0,88.42555752460476,42.33504127764603
2841.9399999999996,565.0,192.0,45980,7464,1216000.0,3.0,Editing,1,0.0,1570.985950864093,0.0
727.94,60.0,117.5,2480,29856,2560000.0,0.0,Office,2,0.0,-186.41346082188215,42.8600116611804
950.94,85.0,109.5,2480,294400,742400.0,4.0,Gaming,0,0.0,355.3446746375463,0.0
30891.94000000001,365.0,105.5,68980,102400,1792000.0,0.0,Editing,1,0.0,29497.72959184477,0.27735122539346535
8227.939999999999,455.0,261.5,38980,42656,204800.0,3.0,Editing,1,0.0,4708.367265703286,0.0
1244.94,170.0,195.5,7980,30400,8704000.0,0.0,Gaming,0,0.0,-2625.7422993643895,24.115473406210633
760.94,125.0,171.0,1980,25600,6348800.0,2.0,Gaming,0,0.0,-2038.0474888815434,18.60296609519185
1101.44,190.0,102.5,13980,89600,1126400.0,2.0,Gaming,0,0.0,-371.5479511019953,32.4014116713167
11407.939999999999,365.0,395.0,13980,108800,3532800.0,0.0,Office,2,0.0,7890.98740519952,0.0
1540.94,250.0,164.5,13990,34112,1894400.0,4.0,Gaming,0,0.0,-358.47595485396437,42.43129273683877
759.94,180.0,109.5,1980,76800,1792000.0,5.0,Gaming,0,0.0,-416.72644503523475,30.85547643967064
1420.94,280.0,214.0,11920,51200,10035200.0,4.0,Office,2,0.0,568.3326316279856,0.28843946721284397
1263.94,135.0,149.5,9790,60800,358400.0,2.0,Office,2,0.0,-170.73454727608691,39.222907295791714
1369.94,280.0,192.0,16980,54400,883200.0,2.0,Office,2,0.0,-987.7606203184546,32.84139601261647
1130.94,350.0,226.5,16990,51200,4096000.0,5.0,Office,2,0.0,-1043.372504010808,37.10578685890515
792.94,195.0,103.5,11980,13600,921600.0,4.0,Gaming,0,0.0,-2216.5433975340616,25.398999640189498
39866.93999999999,715.0,146.0,78980,8528,1164800.0,3.0,Editing,1,0.0,36684.42266524598,0.0
648.94,185.0,151.0,7980,76800,224000.0,3.0,Editing,1,0.0,-2656.819934513577,13.29953031550036
1455.94,105.0,173.5,3980,320000,6860800.0,1.0,Office,2,0.0,-282.32146166278903,56.278552309247665
31078.94000000001,745.0,206.0,58980,51200,390400.0,5.0,Gaming,0,0.0,27444.121823170586,0.44684237471803473
761.94,135.0,148.0,14980,1600,38400.0,2.0,Editing,1,0.0,-3012.622377391555,16.24184567282241
1125.94,165.0,145.5,12980,153600,601600.0,5.0,Office,2,0.0,-2838.812016915437,29.319653139088185
2016.44,440.0,303.5,23450,140800,1868800.0,0.0,Office,2,0.0,805.0674351756429,0.0
3406.9399999999987,375.0,208.5,18980,68256,563200.0,3.0,Office,2,0.0,1108.7853487050752,0.0
997.94,40.0,153.5,3480,7464,819200.0,3.0,Editing,1,0.0,-1886.0590543121962,18.681832256226205
1485.94,175.0,165.0,17980,76800,332800.0,0.0,Editing,1,0.0,602.5505367518081,0.1615425084701738
2465.9399999999996,130.0,104.5,18970,68256,716800.0,3.0,Editing,1,0.0,-1277.2370332535788,29.52755923900249
750.94,290.0,192.5,7480,12800,153600.0,2.0,Editing,1,0.0,192.90020648518157,0.0
1039.94,155.0,141.0,10890,17056,1126400.0,3.0,Gaming,0,0.0,-1732.8695520902952,28.26732749103987
769.94,340.0,114.0,6480,108800,134400.0,5.0,Editing,1,0.0,-3060.932076244037,16.723896568484
1500.44,100.0,153.5,10980,6400,576000.0,3.0,Office,2,0.0,-1413.480166019262,27.813412687889613
1222.94,175.0,189.0,9970,34128,1164800.0,5.0,Office,2,0.0,-1960.1805501108784,32.3556770527125
2623.9399999999996,470.0,277.5,16780,192000,3686400.0,1.0,Gaming,0,0.0,427.91560767060855,30.798553407753754
1234.94,175.0,181.0,3980,68256,2150400.0,2.0,Editing,1,0.0,-1448.7692799380739,24.514380587235962
1011.94,145.0,214.0,3980,7464,1356800.0,5.0,Gaming,0,0.0,-2608.7740712794844,22.076483965071912
905.94,141.0,153.5,2890,134400,1203200.0,5.0,Gaming,0,0.0,-2931.509174938485,25.44598370657385
1410.94,140.0,144.0,5480,89600,2048000.0,2.0,Gaming,0,0.0,-2295.395155723471,21.966804703248073
935.94,145.0,144.0,11990,5332,384000.0,4.0,Gaming,0,0.0,-367.664979744281,33.684551301988684
1181.44,90.0,122.5,3980,20800,1100800.0,2.0,Editing,1,0.0,641.2921320275973,0.048863366112842754
1414.94,395.0,252.0,8480,28800,4044800.0,0.0,Office,2,0.0,-538.0303355866688,44.63684658418257
1217.94,345.0,178.5,18990,76800,256000.0,0.0,Gaming,0,0.0,-2589.3034473414596,21.155491043125455
4936.939999999999,215.0,774.25,1250,217600,2252800.0,5.0,Gaming,0,0.0,2408.8709082693395,1.0157395680986814
2125.94,385.0,180.0,27980,38400,870400.0,5.0,Office,2,0.0,69.9313759091242,36.61667508797133
31112.94000000001,745.0,206.0,58980,12800,3737600.0,4.0,Office,2,0.0,29443.570618656122,1.429536220717854
831.94,50.0,139.0,1280,59712,3328000.0,0.0,Gaming,0,1.0,-1483.3380443433066,28.0892262016158
2133.9399999999996,195.0,181.5,22980,83200,460800.0,1.0,Office,2,0.0,-1769.1413867003985,28.632030731857146
1659.44,275.0,144.5,22980,268800,204800.0,4.0,Office,2,0.0,-1374.7690516311663,36.204127631014615
704.94,59.0,98.5,2480,57600,870400.0,1.0,Office,2,0.0,-2639.9562968992946,23.9740988837359
923.44,85.0,141.0,6490,35200,217600.0,2.0,Gaming,0,0.0,-1429.455612465562,24.55880549124301
5485.939999999999,365.0,114.0,28980,21328,2022400.0,5.0,Gaming,0,0.0,2275.665817267993,0.21689175494472665
1724.94,425.0,226.5,30980,16532,339200.0,1.0,Gaming,0,1.0,857.1510598354116,0.7372125955229107
2387.9399999999996,415.0,113.5,33980,230400,627200.0,2.0,Office,2,0.0,-1512.7719965443725,36.24954325977252
984.94,225.0,142.0,16980,12800,8908800.0,0.0,Editing,1,0.0,-2039.391821960939,28.307858087322092
1687.94,370.0,153.5,29650,115200,499200.0,3.0,Editing,1,0.0,44.708971918403904,48.313230534700665
645.94,171.0,68.0,7980,14932,409600.0,1.0,Editing,1,0.0,-877.2024731751064,19.31380834383115
817.44,96.0,120.5,7650,38400,844800.0,4.0,Office,2,0.0,-2398.376547128486,24.953834155030826
7282.939999999999,391.0,125.5,38980,17600,2252800.0,0.0,Editing,1,0.0,5079.0236310560895,0.0
4436.939999999999,215.0,774.25,780,35200,288000.0,2.0,Editing,1,0.0,575.4919796608933,29.82079449865796
1075.94,150.0,333.0,680,5332,544000.0,5.0,Editing,1,0.0,-368.22391506477265,36.90677166068216
1076.94,290.0,146.5,18890,2668,1996800.0,3.0,Gaming,0,0.0,633.1756226814075,1.0144650899963683
1838.94,140.0,325.0,5480,93856,1331200.0,0.0,Editing,1,0.0,-111.00475422588374,44.164338385140105
1485.94,186.0,69.0,22980,57600,6348800.0,0.0,Office,2,1.0,-472.0207665573455,53.09684736481171
830.94,65.0,75.5,980,8528,8908800.0,3.0,Editing,1,0.0,-1845.2757530955032,23.965632899657436
859.94,225.0,153.0,3980,85312,409600.0,0.0,Editing,1,1.0,-3105.3624151941385,28.32204197006609
1675.94,95.0,202.5,9980,68256,4864000.0,0.0,Editing,1,0.0,-723.8435267810964,40.92692268822608
1606.94,335.0,123.0,29870,1600,486400.0,4.0,Office,2,0.0,-653.5037808613693,32.25202369474259
812.94,210.0,162.0,15580,42656,153600.0,5.0,Gaming,0,1.0,135.8139185661214,40.52981966618507
825.44,80.0,151.0,680,28800,480000.0,1.0,Editing,1,0.0,93.8970883615516,25.0386478881813
7634.939999999999,345.0,245.5,38980,102400,870400.0,3.0,Editing,1,1.0,6258.9934864493625,1.3890935667179491
1761.44,505.0,196.5,31980,7464,3276800.0,0.0,Office,2,0.0,594.3339687346906,0.0
2236.4399999999996,330.0,184.0,25780,153600,870400.0,5.0,Gaming,0,0.0,-422.51165842340606,48.403978537970886
3197.9399999999996,165.0,175.5,25670,256000,1740800.0,3.0,Gaming,0,0.0,-649.3516543017427,51.11742155243449
31625.94000000001,395.0,226.0,68980,6400,1971200.0,5.0,Editing,1,0.0,28551.77009033727,3.158515599510947
1490.94,135.0,182.0,8480,93856,4352000.0,2.0,Gaming,0,0.0,-472.91194842379514,36.877154933784404
2291.9399999999996,395.0,153.5,32980,320000,416000.0,4.0,Gaming,0,0.0,1562.9306492056046,0.0
1525.44,68.0,174.0,7890,320000,832000.0,3.0,Gaming,0,0.0,353.5766612246075,8.367428653894917
1066.94,180.0,190.0,9980,115200,5427200.0,3.0,Editing,1,0.0,-531.9855384994341,42.662366335372916
1110.44,295.0,144.0,19980,76800,10240000.0,2.0,Editing,1,0.0,-1248.8742780093116,38.614043456283966
912.94,165.0,145.5,6980,12800,524800.0,0.0,Gaming,0,0.0,-1425.054995720568,26.00199615816063
630.94,32.0,119.0,880,89600,345600.0,3.0,Gaming,0,1.0,-2603.6532963083982,27.83758931163745
1145.94,185.0,159.5,14980,128000,3174400.0,1.0,Office,2,1.0,-1180.1518165561579,50.01027164928692
931.94,95.0,195.5,2480,76800,512000.0,1.0,Office,2,1.0,-520.6391974838953,49.904636955321934
1620.94,130.0,93.0,12890,5332,320000.0,2.0,Office,2,0.0,1119.019412150396,0.0
1352.94,365.0,145.5,30980,68256,147200.0,0.0,Gaming,0,0.0,378.7678548511102,1.2217906610785911
1754.94,105.0,325.0,6980,44800,5529600.0,3.0,Office,2,0.0,-1111.5435155481428,41.6867964304857
1428.94,275.0,281.5,15340,102400,4403200.0,1.0,Office,2,0.0,-825.0803749550032,44.32984973311056
975.94,143.0,281.5,980,42656,1126400.0,3.0,Office,2,0.0,-201.8764184811589,43.63758926343992
526.94,63.0,67.0,7890,29856,166400.0,5.0,Gaming,0,0.0,-707.4809250416602,28.611237888617385
3369.4399999999987,310.0,343.5,7980,256000,6860800.0,4.0,Office,2,0.0,109.29171886543236,50.95549097563382
2303.9399999999996,355.0,261.5,19980,54400,204800.0,4.0,Office,2,0.0,250.85875856277698,29.169814697024268
1092.94,147.0,168.0,14120,119456,1049600.0,0.0,Editing,1,0.0,-1160.8200596877336,30.863265894070373
819.94,166.0,133.0,9980,153600,83200.0,0.0,Office,2,0.0,-855.4367779819763,34.8984617011053
1040.94,325.0,192.5,14670,29856,2432000.0,3.0,Editing,1,0.0,-322.4228759021471,36.39238662639127
40826.93999999999,855.0,261.5,78980,134400,281600.0,5.0,Office,2,0.0,37982.617425063036,0.0
1041.94,275.0,231.0,11560,57600,2252800.0,2.0,Editing,1,0.0,-572.0036720367075,39.916044884439856
2252.9399999999996,205.0,181.5,17120,17600,409600.0,2.0,Editing,1,0.0,-591.0918102802261,32.00853712758332
1686.44,415.0,194.0,25980,27200,614400.0,0.0,Gaming,0,0.0,-182.78860457332303,46.33110042723646
1869.94,145.0,180.0,12980,134400,2252800.0,4.0,Gaming,0,0.0,-1162.7994709318664,37.14040394026606
1070.94,111.0,68.0,9980,68256,4096000.0,2.0,Editing,1,0.0,10.548092947635723,43.794078373590985
2466.9399999999996,505.0,196.5,33980,76800,153600.0,2.0,Editing,1,0.0,-265.0472386212318,39.681842335602326
838.94,255.0,208.5,11980,38400,2099200.0,4.0,Gaming,0,0.0,-3046.0969233827323,18.534150409444404
703.94,75.0,180.0,1980,36800,2406400.0,1.0,Gaming,0,0.0,-3257.2439142479006,13.530182062703295
31289.94000000001,475.0,178.5,68980,96000,1996800.0,0.0,Editing,1,0.0,30642.57076019375,0.0
1923.94,240.0,196.0,12980,108800,326400.0,5.0,Office,2,0.0,264.13821769329684,27.68157069633225
1107.44,140.0,136.0,9980,9600,3328000.0,2.0,Gaming,0,0.0,334.19710935660464,0.37339364297499
